ANO,FILTRO,CONTEUDO,CHAVE,VALOR
2011,Idade da mãe,Nascim p/ocorrênc,a 39 anos,250.906
2011,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,62.086
2011,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,4.173
2011,Idade da mãe,Nascim p/ocorrênc,a 54 anos,279
2011,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,40
2011,Idade da mãe,Nascim p/ocorrênc,60 a 64 anos,16
2011,Idade da mãe,Nascim p/ocorrênc,65 a 69 anos,8
2011,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,97
2010,Idade da mãe,Nascim p/ocorrênc,TOTAL,2.861.868
2010,Idade da mãe,Nascim p/ocorrênc,10 a anos,27.049
2010,Idade da mãe,Nascim p/ocorrênc,a 19 anos,525.581
2010,Idade da mãe,Nascim p/ocorrênc,20 a anos,791.812
2010,Idade da mãe,Nascim p/ocorrênc,a anos,718.435
2010,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,499.425
2010,Idade da mãe,Nascim p/ocorrênc,a 39 anos,235.051
2010,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,59.940
2010,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,4.093
2010,Idade da mãe,Nascim p/ocorrênc,a 54 anos,245
2010,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,39
2010,Idade da mãe,Nascim p/ocorrênc,60 a 64 anos,2
2010,Idade da mãe,Nascim p/ocorrênc,65 a 69 anos,2
2010,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,194
2009,Idade da mãe,Nascim p/ocorrênc,TOTAL,2.881.581
2009,Idade da mãe,Nascim p/ocorrênc,10 a anos,27.807
2009,Idade da mãe,Nascim p/ocorrênc,a 19 anos,546.959
2009,Idade da mãe,Nascim p/ocorrênc,20 a anos,818.130
2009,Idade da mãe,Nascim p/ocorrênc,a anos,718.983
2009,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,477.571
2009,Idade da mãe,Nascim p/ocorrênc,a 39 anos,228.110
2009,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,59.564
2009,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,4.114
2009,Idade da mãe,Nascim p/ocorrênc,a 54 anos,212
2009,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,31
2009,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,100
2008,Idade da mãe,Nascim p/ocorrênc,TOTAL,2.934.828
2008,Idade da mãe,Nascim p/ocorrênc,10 a anos,28.678
2008,Idade da mãe,Nascim p/ocorrênc,a 19 anos,570.560
2008,Idade da mãe,Nascim p/ocorrênc,20 a anos,840.840
2008,Idade da mãe,Nascim p/ocorrênc,a anos,732.861
2008,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,470.688
2008,Idade da mãe,Nascim p/ocorrênc,a 39 anos,227.059
2008,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,59.557
2008,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,4.200
2008,Idade da mãe,Nascim p/ocorrênc,a 54 anos,204
2008,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,23
2008,Idade da mãe,Nascim p/ocorrênc,60 a 64 anos,5
2008,Idade da mãe,Nascim p/ocorrênc,65 a 69 anos,10
2008,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,143
2007,Idade da mãe,Nascim p/ocorrênc,TOTAL,2.891.328
2007,Idade da mãe,Nascim p/ocorrênc,10 a anos,27.963
2007,Idade da mãe,Nascim p/ocorrênc,a 19 anos,582.409
2007,Idade da mãe,Nascim p/ocorrênc,20 a anos,843.878
2007,Idade da mãe,Nascim p/ocorrênc,a anos,709.344
2007,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,446.479
2007,Idade da mãe,Nascim p/ocorrênc,a 39 anos,218.280
2007,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,58.451
2007,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,3.922
2007,Idade da mãe,Nascim p/ocorrênc,a 54 anos,210
2007,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,32
2007,Idade da mãe,Nascim p/ocorrênc,60 a 64 anos,8
2007,Idade da mãe,Nascim p/ocorrênc,65 a 69 anos,11
2007,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,341
2006,Idade da mãe,Nascim p/ocorrênc,TOTAL,2.944.928
2006,Idade da mãe,Nascim p/ocorrênc,Menor de 10 anos,1
2006,Idade da mãe,Nascim p/ocorrênc,10 a anos,27.610
2006,Idade da mãe,Nascim p/ocorrênc,a 19 anos,605.270
2006,Idade da mãe,Nascim p/ocorrênc,20 a anos,879.493
2006,Idade da mãe,Nascim p/ocorrênc,a anos,708.791
2006,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,442.440
2006,Idade da mãe,Nascim p/ocorrênc,a 39 anos,218.400
2006,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,58.277
2006,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,4.201
2006,Idade da mãe,Nascim p/ocorrênc,a 54 anos,223
2006,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,36
2006,Idade da mãe,Nascim p/ocorrênc,60 a 64 anos,4
2006,Idade da mãe,Nascim p/ocorrênc,65 a 69 anos,9
2006,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,173
2005,Idade da mãe,Nascim p/ocorrênc,TOTAL,3.035.096
2005,Idade da mãe,Nascim p/ocorrênc,10 a anos,26.752
2005,Idade da mãe,Nascim p/ocorrênc,a 19 anos,634.385
2005,Idade da mãe,Nascim p/ocorrênc,20 a anos,925.680
2005,Idade da mãe,Nascim p/ocorrênc,a anos,719.460
2005,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,444.744
2005,Idade da mãe,Nascim p/ocorrênc,a 39 anos,216.962
2005,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,58.169
2005,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,4.002
2005,Idade da mãe,Nascim p/ocorrênc,a 54 anos,53
2005,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,3
2005,Idade da mãe,Nascim p/ocorrênc,60 a 64 anos,1
2005,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,4.885
2004,Idade da mãe,Nascim p/ocorrênc,TOTAL,3.026.548
2004,Idade da mãe,Nascim p/ocorrênc,10 a anos,26.276
2004,Idade da mãe,Nascim p/ocorrênc,a 19 anos,635.014
2004,Idade da mãe,Nascim p/ocorrênc,20 a anos,936.294
2004,Idade da mãe,Nascim p/ocorrênc,a anos,707.571
2004,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,438.137
2004,Idade da mãe,Nascim p/ocorrênc,a 39 anos,215.873
2004,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,58.370
2004,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,3.842
2004,Idade da mãe,Nascim p/ocorrênc,a 54 anos,98
2004,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,11
2004,Idade da mãe,Nascim p/ocorrênc,60 a 64 anos,2
2004,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,5.060
2003,Idade da mãe,Nascim p/ocorrênc,TOTAL,3.038.251
2003,Idade da mãe,Nascim p/ocorrênc,10 a anos,27.239
2003,Idade da mãe,Nascim p/ocorrênc,a 19 anos,645.806
2003,Idade da mãe,Nascim p/ocorrênc,20 a anos,955.304
2003,Idade da mãe,Nascim p/ocorrênc,a anos,700.232
2003,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,431.074
2003,Idade da mãe,Nascim p/ocorrênc,a 39 anos,212.614
2003,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,55.880
2003,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,4.154
2003,Idade da mãe,Nascim p/ocorrênc,a 54 anos,87
2003,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,12
2003,Idade da mãe,Nascim p/ocorrênc,60 a 64 anos,4
2003,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,5.845
2002,Idade da mãe,Nascim p/ocorrênc,TOTAL,3.059.402
2002,Idade da mãe,Nascim p/ocorrênc,10 a anos,27.664
2002,Idade da mãe,Nascim p/ocorrênc,a 19 anos,665.437
2002,Idade da mãe,Nascim p/ocorrênc,20 a anos,966.483
2002,Idade da mãe,Nascim p/ocorrênc,a anos,691.545
2002,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,427.559
2002,Idade da mãe,Nascim p/ocorrênc,a 39 anos,213.590
2002,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,55.388
2002,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,4.195
2002,Idade da mãe,Nascim p/ocorrênc,a 54 anos,65
2002,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,10
2002,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,7.466
2001,Idade da mãe,Nascim p/ocorrênc,TOTAL,3.115.474
2001,Idade da mãe,Nascim p/ocorrênc,10 a anos,27.931
2001,Idade da mãe,Nascim p/ocorrênc,a 19 anos,696.955
2001,Idade da mãe,Nascim p/ocorrênc,20 a anos,974.937
2001,Idade da mãe,Nascim p/ocorrênc,a anos,698.845
2001,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,431.088
2001,Idade da mãe,Nascim p/ocorrênc,a 39 anos,211.149
2001,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,55.032
2001,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,4.691
2001,Idade da mãe,Nascim p/ocorrênc,a 54 anos,96
2001,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,14
2001,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,14.736
2000,Idade da mãe,Nascim p/ocorrênc,TOTAL,3.206.761
2000,Idade da mãe,Nascim p/ocorrênc,10 a anos,28.973
2000,Idade da mãe,Nascim p/ocorrênc,a 19 anos,721.564
2000,Idade da mãe,Nascim p/ocorrênc,20 a anos,998.523
2000,Idade da mãe,Nascim p/ocorrênc,a anos,720.342
2000,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,443.512
2000,Idade da mãe,Nascim p/ocorrênc,a 39 anos,214.808
2000,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,55.665
2000,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,4.690
2000,Idade da mãe,Nascim p/ocorrênc,a 54 anos,93
2000,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,20
2000,Idade da mãe,Nascim p/ocorrênc,60 a 64 anos,1
2000,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,18.570
1999,Idade da mãe,Nascim p/ocorrênc,TOTAL,3.256.433
1999,Idade da mãe,Nascim p/ocorrênc,10 a anos,27.518
1999,Idade da mãe,Nascim p/ocorrênc,a 19 anos,726.642
1999,Idade da mãe,Nascim p/ocorrênc,20 a anos,1.010.878
1999,Idade da mãe,Nascim p/ocorrênc,a anos,732.118
1999,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,445.258
1999,Idade da mãe,Nascim p/ocorrênc,a 39 anos,210.175
1999,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,53.035
1999,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,4.605
1999,Idade da mãe,Nascim p/ocorrênc,a 54 anos,127
1999,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,12
1999,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,46.065
1998,Idade da mãe,Nascim p/ocorrênc,TOTAL,3.148.037
1998,Idade da mãe,Nascim p/ocorrênc,10 a anos,27.237
1998,Idade da mãe,Nascim p/ocorrênc,a 19 anos,702.579
1998,Idade da mãe,Nascim p/ocorrênc,20 a anos,966.381
1998,Idade da mãe,Nascim p/ocorrênc,a anos,707.348
1998,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,431.143
1998,Idade da mãe,Nascim p/ocorrênc,a 39 anos,197.270
1998,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,52.334
1998,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,4.894
1998,Idade da mãe,Nascim p/ocorrênc,a 54 anos,164
1998,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,15
1998,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,58.672
1997,Idade da mãe,Nascim p/ocorrênc,TOTAL,3.026.658
1997,Idade da mãe,Nascim p/ocorrênc,Menor de 10 anos,1
1997,Idade da mãe,Nascim p/ocorrênc,10 a anos,26.847
1997,Idade da mãe,Nascim p/ocorrênc,a 19 anos,668.038
1997,Idade da mãe,Nascim p/ocorrênc,20 a anos,922.023
1997,Idade da mãe,Nascim p/ocorrênc,a anos,683.966
1997,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,416.940
1997,Idade da mãe,Nascim p/ocorrênc,a 39 anos,186.695
1997,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,49.584
1997,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,4.696
1997,Idade da mãe,Nascim p/ocorrênc,a 54 anos,224
1997,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,38
1997,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,67.606
1996,Idade da mãe,Nascim p/ocorrênc,TOTAL,2.945.425
1996,Idade da mãe,Nascim p/ocorrênc,10 a anos,24.953
1996,Idade da mãe,Nascim p/ocorrênc,a 19 anos,630.972
1996,Idade da mãe,Nascim p/ocorrênc,20 a anos,890.747
1996,Idade da mãe,Nascim p/ocorrênc,a anos,675.880
1996,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,404.374
1996,Idade da mãe,Nascim p/ocorrênc,a 39 anos,180.685
1996,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,48.216
1996,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,4.929
1996,Idade da mãe,Nascim p/ocorrênc,a 54 anos,251
1996,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,71
1996,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,84.347
1995,Idade da mãe,Nascim p/ocorrênc,TOTAL,2.824.729
1995,Idade da mãe,Nascim p/ocorrênc,10 a anos,21.304
1995,Idade da mãe,Nascim p/ocorrênc,a 19 anos,581.738
1995,Idade da mãe,Nascim p/ocorrênc,20 a anos,862.692
1995,Idade da mãe,Nascim p/ocorrênc,a anos,663.739
1995,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,391.443
1995,Idade da mãe,Nascim p/ocorrênc,a 39 anos,173.293
1995,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,46.506
1995,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,4.692
1995,Idade da mãe,Nascim p/ocorrênc,a 54 anos,334
1995,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,71
1995,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,78.917
1994,Idade da mãe,Nascim p/ocorrênc,TOTAL,2.571.571
1994,Idade da mãe,Nascim p/ocorrênc,10 a anos,17.628
1994,Idade da mãe,Nascim p/ocorrênc,a 19 anos,490.716
1994,Idade da mãe,Nascim p/ocorrênc,20 a anos,774.744
1994,Idade da mãe,Nascim p/ocorrênc,a anos,606.643
1994,Idade da mãe,Nascim p/ocorrênc,30 a 34 anos,352.650
1994,Idade da mãe,Nascim p/ocorrênc,a 39 anos,151.049
1994,Idade da mãe,Nascim p/ocorrênc,40 a 44 anos,40.709
1994,Idade da mãe,Nascim p/ocorrênc,45 a 49 anos,3.866
1994,Idade da mãe,Nascim p/ocorrênc,a 54 anos,318
1994,Idade da mãe,Nascim p/ocorrênc,55 a 59 anos,74
1994,Idade da mãe,Nascim p/ocorrênc,Idade ignorada,133.174
2022,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.561.922
2022,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,8.313
2022,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,28.434
2022,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,279.420
2022,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.628.820
2022,Instrução da mãe,Nascim p/resid.mãe,anos e mais,593.309
2022,Instrução da mãe,Nascim p/resid.mãe,Ignorado,23.626
2021,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.677.101
2021,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,10.114
2021,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,35.554
2021,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,330.359
2021,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.684.812
2021,Instrução da mãe,Nascim p/resid.mãe,anos e mais,585.487
2021,Instrução da mãe,Nascim p/resid.mãe,Ignorado,30.775
2020,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.730.145
2020,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,9.886
2020,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,39.890
2020,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,362.507
2020,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.698.877
2020,Instrução da mãe,Nascim p/resid.mãe,anos e mais,589.807
2020,Instrução da mãe,Nascim p/resid.mãe,Ignorado,29.178
2019,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.849.146
2019,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,10.913
2019,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,48.315
2019,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,402.835
2019,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.748.186
2019,Instrução da mãe,Nascim p/resid.mãe,anos e mais,606.145
2019,Instrução da mãe,Nascim p/resid.mãe,Ignorado,32.752
2018,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.944.932
2018,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,12.226
2018,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,53.925
2018,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,439.971
2018,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.782.145
2018,Instrução da mãe,Nascim p/resid.mãe,anos e mais,613.793
2018,Instrução da mãe,Nascim p/resid.mãe,Ignorado,42.872
2017,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.923.535
2017,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,13.182
2017,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,61.156
2017,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,467.095
2017,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.754.353
2017,Instrução da mãe,Nascim p/resid.mãe,anos e mais,586.399
2017,Instrução da mãe,Nascim p/resid.mãe,Ignorado,41.350
2016,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.857.800
2016,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,14.324
2016,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,68.405
2016,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,496.577
2016,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.697.624
2016,Instrução da mãe,Nascim p/resid.mãe,anos e mais,541.673
2016,Instrução da mãe,Nascim p/resid.mãe,Ignorado,39.197
2015,Instrução da mãe,Nascim p/resid.mãe,TOTAL,3.017.668
2015,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,16.729
2015,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,84.316
2015,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,561.575
2015,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.755.719
2015,Instrução da mãe,Nascim p/resid.mãe,anos e mais,553.314
2015,Instrução da mãe,Nascim p/resid.mãe,Ignorado,46.015
2014,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.979.259
2014,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,19.169
2014,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,96.262
2014,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,596.343
2014,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.704.290
2014,Instrução da mãe,Nascim p/resid.mãe,anos e mais,513.253
2014,Instrução da mãe,Nascim p/resid.mãe,Ignorado,49.942
2013,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.904.027
2013,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,21.638
2013,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,110.812
2013,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,622.922
2013,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.621.872
2013,Instrução da mãe,Nascim p/resid.mãe,anos e mais,469.132
2013,Instrução da mãe,Nascim p/resid.mãe,Ignorado,57.651
2012,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.905.789
2012,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,24.667
2012,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,130.846
2012,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,663.351
2012,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.579.395
2012,Instrução da mãe,Nascim p/resid.mãe,anos e mais,440.042
2012,Instrução da mãe,Nascim p/resid.mãe,Ignorado,67.488
2011,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.913.160
2011,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,28.961
2011,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,158.199
2011,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,720.174
2011,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.490.805
2011,Instrução da mãe,Nascim p/resid.mãe,anos e mais,462.439
2011,Instrução da mãe,Nascim p/resid.mãe,Ignorado,52.582
2010,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.861.868
2010,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,33.346
2010,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,167.928
2010,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,762.250
2010,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.351.330
2010,Instrução da mãe,Nascim p/resid.mãe,anos e mais,507.790
2010,Instrução da mãe,Nascim p/resid.mãe,Ignorado,39.224
2009,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.881.581
2009,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,39.641
2009,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,191.910
2009,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,810.527
2009,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.302.664
2009,Instrução da mãe,Nascim p/resid.mãe,anos e mais,479.042
2009,Instrução da mãe,Nascim p/resid.mãe,Ignorado,57.797
2008,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.934.828
2008,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,46.557
2008,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,221.954
2008,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,868.384
2008,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.273.917
2008,Instrução da mãe,Nascim p/resid.mãe,anos e mais,462.706
2008,Instrução da mãe,Nascim p/resid.mãe,Ignorado,61.310
2007,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.891.328
2007,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,54.082
2007,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,244.152
2007,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,892.881
2007,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.191.189
2007,Instrução da mãe,Nascim p/resid.mãe,anos e mais,424.926
2007,Instrução da mãe,Nascim p/resid.mãe,Ignorado,84.098
2006,Instrução da mãe,Nascim p/resid.mãe,TOTAL,2.944.928
2006,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,63.062
2006,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,278.713
2006,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,951.912
2006,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.159.931
2006,Instrução da mãe,Nascim p/resid.mãe,anos e mais,413.969
2006,Instrução da mãe,Nascim p/resid.mãe,Ignorado,77.341
2005,Instrução da mãe,Nascim p/resid.mãe,TOTAL,3.035.096
2005,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,76.984
2005,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,329.243
2005,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,1.030.855
2005,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.120.338
2005,Instrução da mãe,Nascim p/resid.mãe,anos e mais,402.967
2005,Instrução da mãe,Nascim p/resid.mãe,Ignorado,74.709
2004,Instrução da mãe,Nascim p/resid.mãe,TOTAL,3.026.548
2004,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,84.326
2004,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,354.983
2004,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,1.056.878
2004,Instrução da mãe,Nascim p/resid.mãe,8 a anos,1.056.750
2004,Instrução da mãe,Nascim p/resid.mãe,anos e mais,391.272
2004,Instrução da mãe,Nascim p/resid.mãe,Ignorado,82.339
2003,Instrução da mãe,Nascim p/resid.mãe,TOTAL,3.038.251
2003,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,100.391
2003,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,395.470
2003,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,1.094.364
2003,Instrução da mãe,Nascim p/resid.mãe,8 a anos,978.183
2003,Instrução da mãe,Nascim p/resid.mãe,anos e mais,368.555
2003,Instrução da mãe,Nascim p/resid.mãe,1º grau incompleto,1
2003,Instrução da mãe,Nascim p/resid.mãe,Ignorado,101.287
2002,Instrução da mãe,Nascim p/resid.mãe,TOTAL,3.059.402
2002,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,115.347
2002,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,458.140
2002,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,1.111.187
2002,Instrução da mãe,Nascim p/resid.mãe,8 a anos,905.993
2002,Instrução da mãe,Nascim p/resid.mãe,anos e mais,356.619
2002,Instrução da mãe,Nascim p/resid.mãe,1º grau incompleto,25
2002,Instrução da mãe,Nascim p/resid.mãe,1º grau completo,2
2002,Instrução da mãe,Nascim p/resid.mãe,Ignorado,112.089
2001,Instrução da mãe,Nascim p/resid.mãe,TOTAL,3.115.474
2001,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,130.622
2001,Instrução da mãe,Nascim p/resid.mãe,1 a 3 anos,463.335
2001,Instrução da mãe,Nascim p/resid.mãe,4 a 7 anos,1.171.397
2001,Instrução da mãe,Nascim p/resid.mãe,8 a anos,856.995
2001,Instrução da mãe,Nascim p/resid.mãe,anos e mais,349.963
2001,Instrução da mãe,Nascim p/resid.mãe,1º grau incompleto,442
2001,Instrução da mãe,Nascim p/resid.mãe,1º grau completo,52
2001,Instrução da mãe,Nascim p/resid.mãe,Ignorado,142.668
2000,Instrução da mãe,Nascim p/resid.mãe,TOTAL,3.206.761
2000,Instrução da mãe,Nascim p/resid.mãe,Nenhuma,142.455
